"","name_textgrid_file","label","start_time","end_time","duration","previousLabel","followingLabel","mean_F0(Hz)","min_F0(Hz)","max_F0(Hz)","std_dev_F0(Hz)","mean_F1(Hz)","min_F1(Hz)","max_F1(Hz)","std_dev_F1(Hz)","mean_F2(Hz)","min_F2(Hz)","max_F2(Hz)","std_dev_F2(Hz)","mean_HNR(dB)","min_HNR(dB)","max_HNR(dB)","std_dev_HNR(dB)","syll","previous_syll","next_syll","word","previous_word","next_word","pos_dismo","previous_pos_dismo","next_pos-dismo","speaker","previous_speaker","next_speaker","genre","formality","nb_of_speakers","situation_type","interaction","preparation","media","professionalism","naturality","year_of_recording","speaker_gender","speaker_nationality","pos_dismo_large"
"462","rcv_2.TextGrid","a",71.5005,71.5682,0.0677000000000021,"p","R","205.86546572269293","191.0203254002363","210.79870860305996","5.007683419775941",625.994683506869,"497.085443980834",680.350384499465,49.5544158517895,1266.93136208211,875.298157406455,1564.7605151835,234.783548618952,"13.966128569236371",5.01607120711695,22.7420180154826,"6.102567174921757","paRs","_","k@","parce","_","que","CON:sub","_","DET:def","L1","--undefined--","--undefined--","conversational_narration","informal",1,"monologue","semi_interactive","non_prepared","non_media","private","semi_elicited","--undefined--","F","FR","SC"
"463","rcv_2.TextGrid","k",71.7005,71.7505,0.0499999999999972,"s","@","227.26996472652812","226.75303018610188","227.45699790755967","0.22340436517289775",671.236066837083,"316.98262957579027",1014.76950241439,277.771608311203,2159.39070787707,1932.75534502975,2543.46155558674,155.209185885423,"--undefined--",-200,-200,"-0","k@","paRs","la","que","parce","la","CON:sub","_","DET:def","L1","--undefined--","--undefined--","conversational_narration","informal",1,"monologue","semi_interactive","non_prepared","non_media","private","semi_elicited","--undefined--","F","FR","SC"
"464","rcv_2.TextGrid","k",103.1115,103.2068,0.0952999999999946,"E","@","184.8365493982182","132.2402360442103","205.66687841503835","20.533769195551045",814.436033762938,"447.2099716168666",1137.59222680437,241.978384133792,2301.43606572069,2041.62942155458,2690.22430746445,187.759873334606,"0.48619260228045885",-200.029115668803,26.9135599435784,"1.98344848662108","k@","sE","_","que","est","_","CON:sub","VER:pres","_","L1","--undefined--","--undefined--","conversational_narration","informal",1,"monologue","semi_interactive","non_prepared","non_media","private","semi_elicited","--undefined--","F","FR","SC"
"465","rcv_2.TextGrid","k",106.4922,106.5232,0.0310000000000059,"o~","n","178.26386085389004","176.57475337481998","179.47291422041374","0.92939095377158",288.033414819904,"31.2979350763949",581.483769523607,256.074059560656,1466.10770535781,559.151328442668,2483.99738857984,910.185505705111,"20.478462636802707",20.1855968908124,20.6761501859946,"0.17196177165387508","do~k","nu","nu","donc","nous","nous","CON:coo","PRO:per:ton","PRO:per:ton","L1","--undefined--","--undefined--","conversational_narration","informal",1,"monologue","semi_interactive","non_prepared","non_media","private","semi_elicited","--undefined--","F","FR","Adv"
"466","rcv_2.TextGrid","k",127.3937,127.4224,0.0287000000000006,"o~","s","185.49431383804728","179.20210656449757","197.9644043602354","5.792379005977821",953.619573356522,"138.3931762001056",1519.20166708143,489.203696276177,1873.75636908179,1134.33850518484,3024.3316621449,836.078367094305,"8.774247538733205",3.49713710777403,15.6565974057027,"6.214414328299799","do~k","_","se","donc","_","c'","CON:coo","_","PRO:dem","L1","--undefined--","--undefined--","conversational_narration","informal",1,"monologue","semi_interactive","non_prepared","non_media","private","semi_elicited","--undefined--","F","FR","Adv"
"467","rcv_2.TextGrid","a",128.5154,128.6075,0.0920999999999879,"Z","s","174.84755672429634","160.01350762026667","179.1770496304233","4.52299744203969",529.800481008298,"256.0258991267748",1001.07415185334,146.516865015908,1851.03833696009,1719.62542480661,3042.24082409535,328.605816771524,"17.68245187787986",5.4383678965295,25.5588999948973,"6.299902024260843","Zas","de","ta","déjà","bizarre","cette","ADV","ADJ","DET:dem","L1","--undefined--","--undefined--","conversational_narration","informal",1,"monologue","semi_interactive","non_prepared","non_media","private","semi_elicited","--undefined--","F","FR","Adv"
"468","rcv_2.TextGrid","a",143.4769,143.5311,0.0542000000000087,"p","s","202.456221869349","184.51637302796982","214.67124481369868","10.63538889243026",500.711364048954,"283.20936977876835",1127.31717509956,231.127466047521,1658.61378189612,1088.29636736903,2809.64210453325,422.745518349216,"10.868401035553788",7.63873374146068,13.8848045686944,"2.764123878684433","pas","Ra~t","k@","parce","différentes","que","CON:sub","ADJ","PRO:per:sjt","L1","--undefined--","--undefined--","conversational_narration","informal",1,"monologue","semi_interactive","non_prepared","non_media","private","semi_elicited","--undefined--","F","FR","SC"
"469","rcv_2.TextGrid","k",143.5878,143.6411,0.0533000000000072,"s","@","211.61593612282795","211.06854782816006","211.90692782516481","--undefined--",918.966193140249,"338.1009635300129",1911.24092599993,420.750032291044,1950.18297165511,1652.92259837563,3750.46643062627,663.343183806638,"7.626157685599346",-200,33.815208678293,"0.8753913440324143","k@","pas","Ze","que","parce","j'","CON:sub","ADJ","PRO:per:sjt","L1","--undefined--","--undefined--","conversational_narration","informal",1,"monologue","semi_interactive","non_prepared","non_media","private","semi_elicited","--undefined--","F","FR","SC"
"470","rcv_2.TextGrid","k",146.3751,146.4041,0.0289999999999964,"o~","s","181.98694018861934","179.79695835995443","187.9501612887381","2.8840145049688877",1469.17450666276,"474.0686642033485",1931.71448904967,541.412763462909,3006.18990173216,2013.96926734698,3593.4988966829,502.344950219489,"6.3842153613870005",3.6123290532091,9.97972542620863,"3.1709455762825374","do~k","_","sa","donc","_","ça","CON:coo","_","PRO:dem","L1","--undefined--","--undefined--","conversational_narration","informal",1,"monologue","semi_interactive","non_prepared","non_media","private","semi_elicited","--undefined--","F","FR","Adv"
"471","rcv_2.TextGrid","k",152.8549,152.9549,0.100000000000023,"o~","i","180.44680310665927","172.06505358202838","187.31271876749614","7.632096065790575",797.953524984745,"487.3333394101271",988.933063103405,123.321522432202,2520.37814933378,1613.52942752405,3263.96517740015,456.878833976737,"3.247644225600536",-200.020070376019,6.3720121431133,"2.440388109163536","ki","do~","ze","donc","ça","ils","CON:coo","PRO:dem","PRO:per:sjt","L1","--undefined--","--undefined--","conversational_narration","informal",1,"monologue","semi_interactive","non_prepared","non_media","private","semi_elicited","--undefined--","F","FR","Adv"
"472","rcv_2.TextGrid","k",158.4379,158.4884,0.0504999999999995,"o~","s","197.28442083209583","177.2117217952736","213.08709330700825","11.142482544506136",676.700064909382,"216.95693936104414",1772.94044225634,529.252898422515,1731.09169069416,650.6819512267,3322.44529335959,1103.88257044599,"12.233693567884512",2.57515836329058,21.8742697678254,"7.949278533334965","do~k","_","sa","donc","_","ça","CON:coo","_","PRO:dem","L1","--undefined--","--undefined--","conversational_narration","informal",1,"monologue","semi_interactive","non_prepared","non_media","private","semi_elicited","--undefined--","F","FR","Adv"
"473","rcv_2.TextGrid","k",162.4584,162.4984,0.039999999999992,"o~","s","177.97176033329004","165.18257074493266","201.07022493949225","11.846581130674327",831.270476346465,"215.35662459304257",1642.89255625683,516.307109272214,1709.12772284501,1015.11263745438,2918.13881452622,806.271271789114,"2.587523309361101",-4.41777022405668,9.97872202926099,"6.300517456377108","do~k","la","se","donc","voilà","c'","CON:coo","VER:pres:entatif","PRO:dem","L1","--undefined--","--undefined--","conversational_narration","informal",1,"monologue","semi_interactive","non_prepared","non_media","private","semi_elicited","--undefined--","F","FR","Adv"
"474","rcv_2.TextGrid","k",178.906,178.936,0.0300000000000011,"o~","Z","167.45055804699552","155.79345313636105","176.8038072543974","7.1994960955334015",580.164683144511,"43.45767784642052",1517.05164073756,498.713729907379,2105.33787097753,1330.35489486794,3127.89184631572,885.271138730628,"13.796912636650832",6.58897206105347,19.2450263330673,"6.081337740671894","do~k","mwa","Z","donc","mois","je","CON:coo","NOM:com","PRO:per:sjt","L1","--undefined--","--undefined--","conversational_narration","informal",1,"monologue","semi_interactive","non_prepared","non_media","private","semi_elicited","--undefined--","F","FR","Adv"
"475","rcv_2.TextGrid","k",183.6797,183.7497,0.0699999999999932,"o~","2","170.69740390609005","164.91549948352025","188.94117150863076","5.520960145626652",558.145126039167,"62.03285510666511",1079.48139059056,265.039102754446,1838.65783672839,756.676146503947,2511.16131495753,436.703579275112,"4.600218824082988",-3.4013723636203,13.8823898963951,"5.236949205353769","k2","do~","_","donc","pas","euh","CON:coo","ADV:neg","ITJ","L1","--undefined--","--undefined--","conversational_narration","informal",1,"monologue","semi_interactive","non_prepared","non_media","private","semi_elicited","--undefined--","F","FR","Adv"
"476","rcv_2.TextGrid","k",192.4595,192.5171,0.0576000000000079,"o~","u","179.7974634256377","176.67404166824858","181.24030019956203","1.7496509931337707",1093.77804048992,"436.3496800885974",1410.08815433606,183.959856908298,2341.24717924901,1539.93207479505,2782.46259021014,211.506444936767,"7.618333394353639",-226.212486979166,13.6459427651668,"7.294643389335463","ku","do~","Za~","donc","ouais","où","CON:coo","ADV","PRO:rel","L1","--undefined--","--undefined--","conversational_narration","informal",1,"monologue","semi_interactive","non_prepared","non_media","private","semi_elicited","--undefined--","F","FR","Adv"
"477","rcv_2.TextGrid","k",193.6095,193.7187,0.109200000000016,"o~","2","225.6316318999024","203.75853671653198","243.61594158352898","16.03278752024183",726.332090801645,"160.19955299645727",1190.7309089455,306.30860265949,2181.27177945386,391.940723775062,2768.60442354156,593.850018302163,"0.32252406909345277",-224.53465821011,23.3479439203704,"3.095576226238049","k2","do~","wE","donc","ouais","euh","CON:coo","ADV","ITJ","L1","--undefined--","--undefined--","conversational_narration","informal",1,"monologue","semi_interactive","non_prepared","non_media","private","semi_elicited","--undefined--","F","FR","Adv"
"478","rcv_3.TextGrid","a",2.4934,2.5842,0.0908000000000002,"_","l","244.80672483173743","229.38427864113473","253.4283695763429","8.682424826158726",879.008017366233,"743.1921496011563",999.851594490272,77.3782012374038,1675.56519053889,1625.01746574294,1775.59811711158,39.181286735685,"10.577644977543786",2.9643086970583,33.8502256689586,"5.819124700474257","a","_","lO","alors","_","euh","ADV","_","ITJ","L1","--undefined--","--undefined--","conversational_narration","informal",1,"monologue","semi_interactive","non_prepared","non_media","private","semi_elicited","--undefined--","F","CH","Adv"
"479","rcv_3.TextGrid","k",9.4876,9.6076,0.119999999999999,"o~","o~","225.62306530960737","214.93580938912905","247.61709871251185","12.010311729230464",781.327630030465,"244.66068525883475",1201.97348904304,293.824672793518,1655.48633752837,1071.61674230646,2479.33859088908,374.921132815618,"1.8291884347284368",-225.95395147729,7.6316118183166,"3.5533337500283406","ko~","do~","nE","donc","euh","on","CON:coo","ITJ","PRO:per:sjt","L1","--undefined--","--undefined--","conversational_narration","informal",1,"monologue","semi_interactive","non_prepared","non_media","private","semi_elicited","--undefined--","F","CH","Adv"
"480","rcv_3.TextGrid","k",14.0878,14.1716,0.0838000000000001,"o~","o~","--undefined--","--undefined--","--undefined--","--undefined--",624.738325061906,"258.1442075749609",766.477585618375,144.412824073439,1495.77402435506,815.881021003036,2065.30150371151,300.008881710315,"3.626020052260952",-224.681430560517,8.97779172180125,"4.277174882059412","ko~","do~","paR","donc","semaines","on","CON:coo","NOM:com","PRO:per:sjt","L1","--undefined--","--undefined--","conversational_narration","informal",1,"monologue","semi_interactive","non_prepared","non_media","private","semi_elicited","--undefined--","F","CH","Adv"
"481","rcv_3.TextGrid","k",16.9196,17.0096,0.0899999999999999,"o~","j","211.95494182377863","203.59886882034573","219.9866840387508","6.8656275749462825",971.673239100862,"96.40323168652307",1742.69081056281,490.513918815555,2199.97952154009,1179.49214293361,2881.67000458231,550.012940943051,"2.62803087839623",-227.134846012795,25.7746482920392,"7.128072548532815","kja","do~","vE","donc","_","il","CON:coo","_","PRO:per:sjt","L1","--undefined--","--undefined--","conversational_narration","informal",1,"monologue","semi_interactive","non_prepared","non_media","private","semi_elicited","--undefined--","F","CH","Adv"
"482","rcv_3.TextGrid","k",33.0566,33.1766,0.119999999999997,"o~","o~","247.01440849956512","235.37768454754928","259.5861023912188","8.918894038022502",704.520248459526,"263.9614973587629",1071.23940999882,308.223730051076,1566.95600581468,1196.88020879081,1888.61064341862,224.467899691959,"3.8303239647647134",-226.404883328173,28.6695158185648,"7.273168365581535","do~k","_","o~","donc","_","on","CON:coo","_","PRO:per:sjt","L1","--undefined--","--undefined--","conversational_narration","informal",1,"monologue","semi_interactive","non_prepared","non_media","private","semi_elicited","--undefined--","F","CH","Adv"
"483","rcv_3.TextGrid","k",41.2841,41.3141,0.0300000000000011,"o~","d","96.88881209327354","94.10713774391441","104.59917239761157","3.232434223502015",240.226591981686,"174.3283894725453",268.111194800227,21.8868116054299,1361.13899401535,1250.73528864416,1437.88116620286,80.4675635256785,"11.902629297804234",9.36286864589762,15.5578213673172,"3.16620377291302","do~k","dZ9n","dy","donc","jeunes","du","CON:coo","NOM:com","PRP:det","L1","--undefined--","--undefined--","conversational_narration","informal",1,"monologue","semi_interactive","non_prepared","non_media","private","semi_elicited","--undefined--","F","CH","Adv"
"484","rcv_3.TextGrid","k",48.3979,48.5479,0.149999999999999,"o~","2","227.91777037628756","218.98908518903013","235.36200023213567","5.579656838530376",1058.90377973826,"162.57568827350076",2122.52299931862,394.518611341801,1993.98526478318,1101.36696780966,2642.74476528652,369.359545659807,"0.7145096783485613",-225.250011541412,26.9677302547563,"2.597202821957205","k2","do~","_","donc","euh","euh","CON:coo","ITJ","ITJ","L1","--undefined--","--undefined--","conversational_narration","informal",1,"monologue","semi_interactive","non_prepared","non_media","private","semi_elicited","--undefined--","F","CH","Adv"
"485","rcv_3.TextGrid","k",60.4749,60.5549,0.0800000000000054,"o~","2","237.3019336199766","232.17865262240494","240.9547051350297","3.751437452608458",1118.12619604989,"133.64121306479947",2048.92830977258,381.65933805163,2300.3063379598,1370.17719115701,3251.07516565718,423.732868517512,"1.2476862773577224",-226.956218257881,31.082949009549,"3.320241242639111","k2","do~","a","donc","_","euh","CON:coo","_","ITJ","L1","--undefined--","--undefined--","conversational_narration","informal",1,"monologue","semi_interactive","non_prepared","non_media","private","semi_elicited","--undefined--","F","CH","Adv"
"486","rcv_3.TextGrid","k",66.3679,66.4579,0.0899999999999892,"o~","E","256.24876929001107","255.66583453069998","256.5506609624726","0.2751034176546359",920.787124542305,"85.77248224529853",1733.14806291256,449.340498203375,2037.46591474159,1273.70084182354,2408.03811727107,314.722566911274,"0.981142799173012",-200,26.8369798127637,"0.9308428088536213","kE","do~","lEl","donc","_","elles","CON:coo","_","PRO:per:ton","L1","--undefined--","--undefined--","conversational_narration","informal",1,"monologue","semi_interactive","non_prepared","non_media","private","semi_elicited","--undefined--","F","CH","Adv"
"487","rcv_3.TextGrid","k",66.8979,66.9679,0.0699999999999932,"E","a~","258.36632029321606","252.49103965335934","262.711134751342","3.900953815514856",743.55146683731,"394.8994681913299",1200.97178203599,332.061394912873,1953.66640765963,1595.55938231569,2319.62382906553,241.760096396203,"3.2861590520822785",-226.139022238275,29.5761971600939,"1.7782125639924744","ka~","lE","mEm","quand","voulaient","même","CON:sub","VER:impf","ADV","L1","--undefined--","--undefined--","conversational_narration","informal",1,"monologue","semi_interactive","non_prepared","non_media","private","semi_elicited","--undefined--","F","CH","SC"
"488","rcv_3.TextGrid","k",70.1615,70.2615,0.0999999999999943,"R","a~","254.26167640625602","229.16226977794395","270.7417895510999","16.790230813907606",1040.86472192252,"454.7207577140716",1536.88042286461,277.396377329717,1778.53014868136,1664.5579679079,2020.5413672403,116.950404533606,"4.501112636478154",-200,32.8115939938241,"2.6597174019153487","ka~","miR","mEm","quand","dormir","même","CON:sub","VER:inf","ADV","L1","--undefined--","--undefined--","conversational_narration","informal",1,"monologue","semi_interactive","non_prepared","non_media","private","semi_elicited","--undefined--","F","CH","SC"
"489","rcv_3.TextGrid","k",72.5331,72.6031,0.0699999999999932,"o~","o~","245.29606422982857","245.29606422982857","245.29606422982857","--undefined--",790.106783017517,"435.3747438384347",1058.69374933752,131.81060762775,1545.98424979725,1208.50229170092,2287.48899594332,296.291353839492,"-1.3523037169023366",-200.003504215396,-1.35230371690234,"--undefined--","ko~","do~","nE","donc","_","on","CON:coo","_","PRO:per:sjt","L1","--undefined--","--undefined--","conversational_narration","informal",1,"monologue","semi_interactive","non_prepared","non_media","private","semi_elicited","--undefined--","F","CH","Adv"
"490","rcv_3.TextGrid","k",96.2711,96.3611,0.0899999999999892,"o~","a~","101.29934196250143","90.26349207551377","201.79239631857288","27.732177342194678",663.170430050272,"204.27722494893197",1225.87099674655,402.40866198007,1391.66320642199,1152.06106012696,2293.68393466228,278.563991239221,"7.04713113724321",-225.688283331139,33.195761308061,"4.3323955821791245","ka~","do~","kOR","donc","_","encore","CON:coo","_","ADV","L1","--undefined--","--undefined--","conversational_narration","informal",1,"monologue","semi_interactive","non_prepared","non_media","private","semi_elicited","--undefined--","F","CH","Adv"
"491","rcv_3.TextGrid","k",97.4913,97.6413,0.150000000000006,"o~","2","191.10082401660915","188.3971606798484","193.8377177153124","1.5736788962528663",1002.91909381691,"161.65798088251483",1621.8840481548,433.568769160752,2047.70602263273,1303.79448678229,2529.49724629673,353.691753796161,"2.5617591342765134",-200.003093062374,27.1313740056036,"5.881943581390001","k2","do~","_","donc","que","euh","CON:coo","CON:sub","ITJ","L1","--undefined--","--undefined--","conversational_narration","informal",1,"monologue","semi_interactive","non_prepared","non_media","private","semi_elicited","--undefined--","F","CH","Adv"
"492","rcv_3.TextGrid","k",118.5561,118.6261,0.0699999999999932,"o~","o~","237.36501533441657","198.60879212107218","261.96313453399284","20.86829963255484",950.249607735063,"143.13223189312527",1382.55639347396,349.422914163757,1811.10478382106,832.541069461747,2498.5371571155,544.405542342224,"1.3600771797353397",-200.006182140226,10.4946698877823,"5.077114470308915","ko~","do~","na","donc","coup","on","CON:coo","NOM:com","PRO:per:sjt","L1","--undefined--","--undefined--","conversational_narration","informal",1,"monologue","semi_interactive","non_prepared","non_media","private","semi_elicited","--undefined--","F","CH","Adv"
"493","rcv_3.TextGrid","k",123.674,123.704,0.0299999999999869,"o~","t","203.31670621701332","201.54333685670022","207.38892140229652","2.5310520797642506",1359.53774009601,"724.5409229636405",1684.38163041947,272.859642702823,2083.78436183368,1877.8118528673,2257.74156887325,138.058870344708,"3.3022805561430983",-0.47502895811607,27.3077073839388,"3.665033364592399","do~k","2","tul","donc","euh","tout","CON:coo","ITJ","DET:ind","L1","--undefined--","--undefined--","conversational_narration","informal",1,"monologue","semi_interactive","non_prepared","non_media","private","semi_elicited","--undefined--","F","CH","Adv"
"494","rcv_3.TextGrid","k",131.3518,131.4494,0.0975999999999999,"o~","m","231.6916628549826","213.3515281863204","250.21462573510092","14.480307403382433",893.915549147108,"488.4910582120501",1400.18808211615,274.29261130989,1717.74404442606,1177.83702484281,2299.65269351203,380.898029629554,"2.6319770159237703",-1.80621247731806,11.3721423819227,"3.6819011381203666","do~k","_","mwa","donc","_","moi","CON:coo","_","PRO:per:ton","L1","--undefined--","--undefined--","conversational_narration","informal",1,"monologue","semi_interactive","non_prepared","non_media","private","semi_elicited","--undefined--","F","CH","Adv"
"495","rcv_3.TextGrid","k",140.5913,140.6313,0.0400000000000205,"o~","s","240.93130171331143","238.29439362163373","254.04652401545812","4.933360627935063",703.785616979519,"75.26601577863099",1556.02224268166,474.287379909016,1745.73872870918,1167.70193584505,2295.08810449647,418.947480834062,"6.8679553343887125",-4.7468151804456,19.6057768763571,"11.285521499584021","do~k","tyR","sE","donc","voiture","c'","CON:coo","NOM:com","PRO:dem","L1","--undefined--","--undefined--","conversational_narration","informal",1,"monologue","semi_interactive","non_prepared","non_media","private","semi_elicited","--undefined--","F","CH","Adv"
"496","rcv_3.TextGrid","a",144.9122,144.943,0.0307999999999993,"Z","E","279.09584338560217","273.5307912404205","282.52740224055316","2.8055111447388765",614.272500508026,"545.0188701728857",699.414660422795,43.7299996040816,1536.11123539503,756.085241845936,2160.43041331583,498.18036377313,"10.537898041742068",6.63618296954849,12.6889674452139,"3.3849106591274603","Za","de","El","déjà","donc","elle","ADV","CON:coo","PRO:per:sjt","L1","--undefined--","--undefined--","conversational_narration","informal",1,"monologue","semi_interactive","non_prepared","non_media","private","semi_elicited","--undefined--","F","CH","Adv"
"497","rcv_3.TextGrid","k",154.8371,154.8896,0.0525000000000091,"o~","E","223.72878320512868","213.49039230689257","262.63604359661474","17.254661176096082",786.277551232408,"390.9903815534185",1191.2432258422,249.443491594863,1789.0183661078,1205.44920271104,2301.89963614842,322.070188329157,"1.364605207120987",-200,27.6858102704823,"1.5877702993865497","kEl","do~","ma","donc","_","elle","CON:coo","_","PRO:per:sjt","L1","--undefined--","--undefined--","conversational_narration","informal",1,"monologue","semi_interactive","non_prepared","non_media","private","semi_elicited","--undefined--","F","CH","Adv"
"498","rcv_3.TextGrid","k",163.7022,163.7822,0.0799999999999841,"o~","E","243.772266355147","243.18603716135235","244.41366916532587","0.31369868044779736",850.565609624149,"255.92062535462637",1270.15432716808,341.348266564884,2054.51138710551,1441.88564020883,2484.15176851249,287.451406950211,"3.366026764591322",-200,39.1964484161039,"9.028739622255195","kEl","do~","d@","donc","cigarette","elle","CON:coo","NOM:com","PRO:per:sjt","L1","--undefined--","--undefined--","conversational_narration","informal",1,"monologue","semi_interactive","non_prepared","non_media","private","semi_elicited","--undefined--","F","CH","Adv"
"499","rcv_3.TextGrid","k",166.5205,166.5606,0.0400999999999954,"o~","d","221.07059777272835","214.15951730036926","231.25175466163458","5.218960913528296",229.121652205321,"212.28411239928244",240.30665500648,8.11883525593175,1323.25270006093,1212.27497949022,1497.26200533016,95.6448438334669,"18.53211294224929",14.1311546371686,23.7815518816332,"4.292514241033441","do~k","_","dy","donc","_","du","CON:coo","_","PRP:det","L1","--undefined--","--undefined--","conversational_narration","informal",1,"monologue","semi_interactive","non_prepared","non_media","private","semi_elicited","--undefined--","F","CH","Adv"
"500","rcv_3.TextGrid","k",177.4107,177.4622,0.0515000000000043,"o~","i","241.31551893133758","226.128350006931","256.263644124581","11.161258200221637",839.04360557309,"271.389581761514",1485.97970422141,493.844752714654,2005.10883264609,1456.45273457983,2779.07079386821,546.20856367574,"5.830307663739991",-226.54107978783,37.2389182891577,"6.1970496146217995","ki","do~","mo~","donc","_","ils","CON:coo","_","PRO:per:sjt","L1","--undefined--","--undefined--","conversational_narration","informal",1,"monologue","semi_interactive","non_prepared","non_media","private","semi_elicited","--undefined--","F","CH","Adv"
"501","rcv_3.TextGrid","k",190.067,190.127,0.0600000000000023,"e","a~","263.2329550664123","246.09510795175362","273.43678067016145","8.766450966030025",838.032825537632,"486.3157314668712",1049.9287435309,214.778637716115,1833.84628350802,1722.91502976246,1903.03264208576,50.0199844618724,"-0.20533337613891836",-200,1.92782695621018,"2.193705414308245","ka~","be","mE","quand","tombée","même","CON:sub","VER:ppas","ADV","L1","--undefined--","--undefined--","conversational_narration","informal",1,"monologue","semi_interactive","non_prepared","non_media","private","semi_elicited","--undefined--","F","CH","SC"
"502","single_1.TextGrid","a",0.365,0.3876,0.0226,"9~","l","93.29442965599252","90.02058796284294","94.2528268331969","1.1906645784554561",571.504370029851,"482.9197412842178",606.913265142168,39.3257184662684,1539.02800883734,1508.63747092062,1562.39860197583,26.7534930568962,"5.85462140286488",3.38173570818887,8.36522110879051,"3.497188487609231","a","b9~","lO","alors","ben","à","ADV","ADV","PRP","L1","--undefined--","--undefined--","radio_performance","formal",1,"monologue","non_interactive","semi_prepared","media","professional","natural","2006","M","FR","Adv"
"503","single_1.TextGrid","a",13.7681,13.7981,0.0299999999999994,"*","l","--undefined--","--undefined--","--undefined--","--undefined--",1362.34323440068,"817.1341208423801",1641.0750265543,305.307224420443,2194.76832510121,1984.60053028766,2401.5890788304,163.232033035061,"-4.146687294197699",-200,20.5095504900244,"0.6502733278125544","a","_","lOR","alors","_","Arte","ADV","_","NOM:pro","L1","--undefined--","--undefined--","radio_performance","formal",1,"monologue","non_interactive","semi_prepared","media","professional","natural","2006","M","FR","Adv"
"504","single_1.TextGrid","a",39.567,39.612,0.0450000000000017,"_","l","90.45516178778443","89.92974061278692","91.41987084658285","0.3017049494275894",557.109016586014,"457.3127169004069",1016.56940901945,45.4587670029295,1474.0295757723,1368.07338063003,1653.30597790387,70.8230052096121,"3.472676749666606",-200,30.2264646113128,"1.8456800871837435","a","_","lOR","alors","_","_","ADV","_","_","L1","--undefined--","--undefined--","radio_performance","formal",1,"monologue","non_interactive","semi_prepared","media","professional","natural","2006","M","FR","Adv"
"505","single_1.TextGrid","a",145.0191,145.0556,0.0364999999999895,"*","l","163.06033834086182","161.82721885513297","168.12596630187787","1.468216020147758",431.444339084319,"243.3840796773077",483.045444281438,87.0891338346272,1479.51756189479,1414.526399676,1547.27121099644,59.5407648503194,"7.062738646716447",2.12766275806995,33.4629520807122,"4.295722932331821","a","_","lOR","alors","_","cet","ADV","_","DET:dem","L1","--undefined--","--undefined--","radio_performance","formal",1,"monologue","non_interactive","semi_prepared","media","professional","natural","2006","M","FR","Adv"
"506","single_1.TextGrid","a",167.5437,167.599,0.0552999999999884,"*","l","--undefined--","--undefined--","--undefined--","--undefined--",410.295323072785,"274.3850494065551",582.367268852513,105.575587874484,1316.20262386544,1247.86236615639,1526.6230099642,56.4564918225857,"1.1359843154298157",-2.97617609578604,4.96202687379802,"2.882680053958997","a","_","lO","alors","_","euh","ADV","_","ITJ","L1","--undefined--","--undefined--","radio_performance","formal",1,"monologue","non_interactive","semi_prepared","media","professional","natural","2006","M","FR","Adv"
"507","single_1.TextGrid","a",187.3588,187.4238,0.0649999999999977,"*","l","--undefined--","--undefined--","--undefined--","--undefined--",352.307230823968,"202.8367063027259",428.62721101467,80.7949564087816,1412.15618801686,1388.7303995886,1463.01929691919,18.5479066553199,"5.4755718461918805",-0.850774531000818,29.8514675747845,"4.493868349061002","a","_","lO","alors","_","Alain","ADV","_","NOM:pro","L1","--undefined--","--undefined--","radio_performance","formal",1,"monologue","non_interactive","semi_prepared","media","professional","natural","2006","M","FR","Adv"
"508","single_1.TextGrid","k",228.1357,228.2247,0.0889999999999986,"a","@","102.92530010035162","95.2584185557152","111.35876240634701","7.279988126694456",558.720071197541,"256.81283773821207",1211.82978101765,334.353209728179,1575.45511149277,1186.8967901156,1890.37781196823,172.428037027493,"1.4504942439858075",-225.181311780498,1.45049424398581,"--undefined--","k@","la","_","que","voilà","_","CON:sub","VER:pres:entatif","_","L1","--undefined--","--undefined--","radio_performance","formal",1,"monologue","non_interactive","semi_prepared","media","professional","natural","2006","M","FR","SC"
"509","single_1.TextGrid","a",277.9292,278.002,0.0728000000000293,"_","l","146.54475273840566","90.39291455527099","175.92875361867627","32.93908461093089",432.652197899972,"257.4649923752252",522.865485936758,91.5328135088663,1614.30710291983,1406.15180077813,2049.39444825048,193.453814268762,"5.323485850693425",0.411775315328702,9.5727573692022,"2.970009440400059","a","_","lOR","alors","_","_","ADV","_","_","L1","--undefined--","--undefined--","radio_performance","formal",1,"monologue","non_interactive","semi_prepared","media","professional","natural","2006","M","FR","Adv"
"510","single_1.TextGrid","a",290.1072,290.1466,0.0394000000000005,"_","l","95.54864736395102","90.42941779233485","101.11849365147158","4.3454766880624245",321.224108262501,"298.4215592748951",337.196956107611,13.0493619977332,1609.63583779322,1462.99961405484,1890.45794651866,183.598972420124,"10.016000503247678",7.8705730892475,14.3319581996676,"2.9207937028954136","a","_","lO","alors","_","est","ADV","_","VER:pres:aux","L1","--undefined--","--undefined--","radio_performance","formal",1,"monologue","non_interactive","semi_prepared","media","professional","natural","2006","M","FR","Adv"
